Unnamed: 0,window,threshold,sharpe,calmar,mdd,trades,direction,long_or_short,resolution,model,endpoint
306.0,60.0,1.2,0.364,0.327,0.397,422.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
307.0,70.0,1.2,0.341,0.283,0.431,418.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
308.0,80.0,1.2,0.439,0.384,0.414,416.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
309.0,90.0,1.2,0.409,0.336,0.446,414.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
310.0,100.0,1.2,0.446,0.342,0.471,396.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
311.0,110.0,1.2,0.762,0.626,0.433,388.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
312.0,120.0,1.2,0.827,0.663,0.433,378.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
313.0,130.0,1.2,0.726,0.511,0.501,380.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
314.0,140.0,1.2,0.804,0.656,0.433,378.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
315.0,150.0,1.2,0.677,0.584,0.409,372.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
316.0,160.0,1.2,0.64,0.555,0.409,386.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
317.0,170.0,1.2,0.765,0.607,0.44,370.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
318.0,180.0,1.2,1.014,0.862,0.414,372.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
319.0,190.0,1.2,1.003,0.841,0.414,360.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
320.0,200.0,1.2,1.142,1.229,0.315,360.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
321.0,210.0,1.2,0.96,0.942,0.326,350.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
322.0,220.0,1.2,0.809,0.776,0.326,340.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
323.0,230.0,1.2,0.74,0.692,0.331,336.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
324.0,240.0,1.2,0.566,0.517,0.331,326.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
325.0,0.0,1.3,,,0.0,0.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
326.0,10.0,1.3,0.532,0.386,0.42,386.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
327.0,20.0,1.3,0.269,0.22,0.419,434.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
328.0,30.0,1.3,-0.038,-0.029,0.418,408.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
329.0,40.0,1.3,0.139,0.115,0.408,404.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
330.0,50.0,1.3,0.309,0.26,0.4,392.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
331.0,60.0,1.3,0.459,0.397,0.393,374.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
332.0,70.0,1.3,0.627,0.514,0.416,376.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
333.0,80.0,1.3,0.514,0.426,0.408,358.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
334.0,90.0,1.3,0.613,0.476,0.433,354.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
335.0,100.0,1.3,0.84,0.684,0.414,346.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
336.0,110.0,1.3,0.821,0.642,0.433,354.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
337.0,120.0,1.3,0.91,0.693,0.433,342.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
338.0,130.0,1.3,0.989,0.753,0.433,338.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
339.0,140.0,1.3,0.992,0.748,0.433,324.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
340.0,150.0,1.3,1.057,0.851,0.409,330.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
341.0,160.0,1.3,0.958,0.765,0.409,338.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
342.0,170.0,1.3,0.966,0.782,0.409,330.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
343.0,180.0,1.3,0.878,0.699,0.409,318.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
344.0,190.0,1.3,0.858,0.871,0.31,308.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
345.0,200.0,1.3,0.863,0.823,0.31,300.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
346.0,210.0,1.3,0.808,0.713,0.341,290.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
347.0,220.0,1.3,0.624,0.493,0.375,290.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
348.0,230.0,1.3,0.611,0.558,0.321,282.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
349.0,240.0,1.3,0.406,0.343,0.341,280.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
350.0,0.0,1.4,,,0.0,0.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
351.0,10.0,1.4,0.685,0.515,0.367,300.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
352.0,20.0,1.4,0.45,0.333,0.42,378.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
353.0,30.0,1.4,0.043,0.026,0.507,338.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
354.0,40.0,1.4,0.011,0.005,0.588,352.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
355.0,50.0,1.4,0.523,0.401,0.416,346.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
356.0,60.0,1.4,0.388,0.295,0.404,330.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
357.0,70.0,1.4,0.469,0.337,0.439,332.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
358.0,80.0,1.4,0.416,0.26,0.512,320.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
359.0,90.0,1.4,0.707,0.564,0.404,316.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
360.0,100.0,1.4,0.706,0.564,0.404,304.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
361.0,110.0,1.4,0.734,0.586,0.406,304.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
362.0,120.0,1.4,0.931,0.727,0.406,302.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
363.0,130.0,1.4,0.872,0.682,0.406,294.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
364.0,140.0,1.4,0.882,0.734,0.38,298.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
365.0,150.0,1.4,0.709,0.576,0.382,280.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
366.0,160.0,1.4,0.938,0.74,0.389,276.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
367.0,170.0,1.4,1.194,1.252,0.29,274.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
368.0,180.0,1.4,1.089,1.502,0.211,280.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
369.0,190.0,1.4,0.761,0.715,0.291,262.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
370.0,200.0,1.4,0.6,0.557,0.291,256.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
371.0,210.0,1.4,0.625,0.56,0.309,254.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
372.0,220.0,1.4,0.456,0.378,0.333,250.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
373.0,230.0,1.4,0.49,0.439,0.31,244.0,momentum,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
